seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
-1,1.5,1,0.21,20,Optimized with Neyman-Pearson bw = 0.4,0.6474778590681556,0.6474778590681556,0.4744897959183674,0.031377551020408165,0.4183673469387756,0.0,"{""a_m"": 2.2185738486561766, ""p_m"": 0.8724489795918368, ""a_s"": 0.0, ""bandwidth_malign"": 0.4, ""bandwidth_benign"": 0.4, ""Note"": ""kernel estimators not saved""}"
1,1.5,1,0.21,20,Optimized with Neyman-Pearson,0.6100917431192661,0.61,0.45614035087719296,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.331318424017989, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.6100917431192661, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.8,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.7610062893081762,0.7610062893081762,0.543859649122807,0.04,0.4444444444444445,0.0,"{""audit_thresh"": 1.8335314024170932, ""audit_fpr"": 0.04, ""audit_budget_share"": 0.4444444444444445, ""in_sample_safety"": 0.7610062893081762, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.5,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.591743119266055,0.61,0.45614035087719296,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.446647448754872, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.591743119266055, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
-1,1.9,1,0.21,20,Optimized with Neyman-Pearson bw = 1,0.7924528301886793,0.7924528301886793,0.6140350877192983,0.045,0.47368421052631576,0.0,"{""audit_thresh"": 1.3396090305278934, ""audit_fpr"": 0.045, ""audit_budget_share"": 0.47368421052631576, ""in_sample_safety"": 0.7924528301886793, ""bandwidth_malign"": 1, ""bandwidth_benign"": 1, ""Note"": ""kernel estimators not saved""}"
-1,1.9,1,0.21,20,Optimized with Neyman-Pearson,0.7924528301886793,0.7924528301886793,0.6140350877192983,0.045,0.47368421052631576,0.0,"{""audit_thresh"": 1.7002265068574367, ""audit_fpr"": 0.045, ""audit_budget_share"": 0.47368421052631576, ""in_sample_safety"": 0.7924528301886793, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.5,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.5825688073394495,0.6,0.45614035087719296,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.8012254436402406, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.5825688073394495, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.4,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.5091743119266054,0.52,0.2807017543859649,0.019999999999999997,0.28571428571428564,0.0,"{""audit_thresh"": 2.811915536014787, ""audit_fpr"": 0.019999999999999997, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.5091743119266054, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
2,1.2,1,0.21,20,Naive single monitor,0.0871559633027523,0.07,0.15789473684210525,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.999928738991362}"
1,1.3,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.4541284403669725,0.45,0.22807017543859648,0.015000000000000003,0.23076923076923078,0.0,"{""audit_thresh"": 3.128792005901012, ""audit_fpr"": 0.015000000000000003, ""audit_budget_share"": 0.23076923076923078, ""in_sample_safety"": 0.4541284403669725, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
-1,1.8,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.7610062893081762,0.7610062893081762,0.543859649122807,0.04,0.4444444444444445,0.0,"{""audit_thresh"": 1.946883485486457, ""audit_fpr"": 0.04, ""audit_budget_share"": 0.4444444444444445, ""in_sample_safety"": 0.7610062893081762, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
1,1.5,1,0.21,20,Optimized with Neyman-Pearson bw = 1,0.44036697247706424,0.39,0.47368421052631576,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.7286490541364774, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.44036697247706424, ""bandwidth_malign"": 1, ""bandwidth_benign"": 1, ""Note"": ""kernel estimators not saved""}"
-1,1.7,1,0.21,20,Optimized with Neyman-Pearson bw = 0.33,0.6886792452830188,0.6886792452830188,0.47368421052631576,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.4925946923274864, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.6886792452830188, ""bandwidth_malign"": 0.33, ""bandwidth_benign"": 0.33, ""Note"": ""kernel estimators not saved""}"
-1,1.6,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.6509433962264151,0.6509433962264151,0.49122807017543857,0.030000000000000006,0.37500000000000006,0.0,"{""audit_thresh"": 2.6617945237101877, ""audit_fpr"": 0.030000000000000006, ""audit_budget_share"": 0.37500000000000006, ""in_sample_safety"": 0.6509433962264151, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.1,1,0.21,20,Optimized with Neyman-Pearson bw = 0.4,0.46377866972477066,0.47025,0.3575,0.0158125,0.2875,0.0,"{""a_m"": 2.6801888026800005, ""p_m"": 0.7837500000000001, ""a_s"": 0.0, ""bandwidth_malign"": 0.4, ""bandwidth_benign"": 0.4, ""Note"": ""kernel estimators not saved""}"
-1,1.5,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.5723270440251572,0.5723270440251572,0.45614035087719296,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.9241321366654294, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.5723270440251572, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.1,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.14678899082568808,0.12,0.12280701754385964,0.0050000000000000044,0.09090909090909098,0.0,"{""audit_thresh"": 3.1644968446722004, ""audit_fpr"": 0.0050000000000000044, ""audit_budget_share"": 0.09090909090909098, ""in_sample_safety"": 0.14678899082568808, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
1,1.2,1,0.21,20,Optimized with Neyman-Pearson bw = 0.6,0.27522935779816515,0.19,0.19298245614035087,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.110040500700185, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.27522935779816515, ""bandwidth_malign"": 0.6, ""bandwidth_benign"": 0.6, ""Note"": ""kernel estimators not saved""}"
