seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
1,1.7,1,0.21,20,Optimized with Neyman-Pearson,0.6834862385321101,0.68,0.35,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.5202971341957676, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.6834862385321101, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.2,1,0.21,20,Optimized with Neyman-Pearson,0.24770642201834864,0.22,0.10666666666666667,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.278470645937537, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.24770642201834864, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.7,1,0.21,20,Optimized with Neyman-Pearson,0.6886792452830188,0.6886792452830188,0.36,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.5158884283531746, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.6886792452830188, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.3,1,0.21,20,Optimized with Neyman-Pearson,0.37155963302752293,0.44,0.16666666666666666,0.015000000000000003,0.23076923076923078,0.0,"{""audit_thresh"": 3.091365976382103, ""audit_fpr"": 0.015000000000000003, ""audit_budget_share"": 0.23076923076923078, ""in_sample_safety"": 0.37155963302752293, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.9,1,0.21,20,Optimized with Neyman-Pearson,0.7935779816513762,0.79,0.45666666666666667,0.045,0.47368421052631576,0.0,"{""audit_thresh"": 1.7694934180272073, ""audit_fpr"": 0.045, ""audit_budget_share"": 0.47368421052631576, ""in_sample_safety"": 0.7935779816513762, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.9,1,0.21,20,Optimized with Neyman-Pearson,0.8027522935779816,0.77,0.45666666666666667,0.045,0.47368421052631576,0.0,"{""audit_thresh"": 1.578301876691632, ""audit_fpr"": 0.045, ""audit_budget_share"": 0.47368421052631576, ""in_sample_safety"": 0.8027522935779816, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.3,1,0.21,20,Optimized with Neyman-Pearson,0.39308176100628933,0.39308176100628933,0.16666666666666666,0.015000000000000003,0.23076923076923078,0.0,"{""audit_thresh"": 3.1396981515948195, ""audit_fpr"": 0.015000000000000003, ""audit_budget_share"": 0.23076923076923078, ""in_sample_safety"": 0.39308176100628933, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.1,1,0.21,20,Optimized with Neyman-Pearson,0.14220183486238533,0.2,0.07333333333333333,0.0050000000000000044,0.09090909090909098,0.0,"{""audit_thresh"": 3.2624885414538998, ""audit_fpr"": 0.0050000000000000044, ""audit_budget_share"": 0.09090909090909098, ""in_sample_safety"": 0.14220183486238533, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.9,1,0.21,20,Optimized with Neyman-Pearson,0.7924528301886793,0.7924528301886793,0.45666666666666667,0.045,0.47368421052631576,0.0,"{""audit_thresh"": 1.7002265068574367, ""audit_fpr"": 0.045, ""audit_budget_share"": 0.47368421052631576, ""in_sample_safety"": 0.7924528301886793, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.3,1,0.21,20,Optimized with Neyman-Pearson,0.38990825688073394,0.4,0.16666666666666666,0.015000000000000003,0.23076923076923078,0.0,"{""audit_thresh"": 3.1110369721994493, ""audit_fpr"": 0.015000000000000003, ""audit_budget_share"": 0.23076923076923078, ""in_sample_safety"": 0.38990825688073394, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.8,1,0.21,20,Optimized with Neyman-Pearson,0.7798165137614679,0.72,0.3933333333333333,0.04,0.4444444444444445,0.0,"{""audit_thresh"": 1.8972626085750512, ""audit_fpr"": 0.04, ""audit_budget_share"": 0.4444444444444445, ""in_sample_safety"": 0.7798165137614679, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.6,1,0.21,20,Optimized with Neyman-Pearson,0.6376146788990825,0.66,0.34,0.030000000000000006,0.37500000000000006,0.0,"{""audit_thresh"": 2.6079525731873954, ""audit_fpr"": 0.030000000000000006, ""audit_budget_share"": 0.37500000000000006, ""in_sample_safety"": 0.6376146788990825, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.2,1,0.21,20,Optimized with Neyman-Pearson,0.24311926605504589,0.23,0.10666666666666667,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.2080145000806812, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.24311926605504589, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.4,1,0.21,20,Optimized with Neyman-Pearson,0.4954128440366973,0.53,0.23,0.019999999999999997,0.28571428571428564,0.0,"{""audit_thresh"": 2.9449638293566105, ""audit_fpr"": 0.019999999999999997, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.4954128440366973, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.5,1,0.21,20,Optimized with Neyman-Pearson,0.6146788990825688,0.64,0.31333333333333335,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.731267618220869, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.6146788990825688, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.1,1,0.21,20,Optimized with Neyman-Pearson,0.1651376146788991,0.19,0.07,0.0050000000000000044,0.09090909090909098,0.0,"{""audit_thresh"": 3.2962371500763092, ""audit_fpr"": 0.0050000000000000044, ""audit_budget_share"": 0.09090909090909098, ""in_sample_safety"": 0.1651376146788991, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.6,1,0.21,20,Optimized with Neyman-Pearson,0.6651376146788991,0.6,0.34,0.030000000000000006,0.37500000000000006,0.0,"{""audit_thresh"": 2.6517701165177376, ""audit_fpr"": 0.030000000000000006, ""audit_budget_share"": 0.37500000000000006, ""in_sample_safety"": 0.6651376146788991, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.5,1,0.21,20,Optimized with Neyman-Pearson,0.6467889908256881,0.57,0.31333333333333335,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.752827252084657, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.6467889908256881, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.7,1,0.21,20,Optimized with Neyman-Pearson,0.7064220183486238,0.63,0.35,0.034999999999999996,0.4117647058823529,0.0,"{""audit_thresh"": 2.492202757097311, ""audit_fpr"": 0.034999999999999996, ""audit_budget_share"": 0.4117647058823529, ""in_sample_safety"": 0.7064220183486238, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.4,1,0.21,20,Optimized with Neyman-Pearson,0.5,0.52,0.23,0.019999999999999997,0.28571428571428564,0.0,"{""audit_thresh"": 2.9298502979464134, ""audit_fpr"": 0.019999999999999997, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.5, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.6,1,0.21,20,Optimized with Neyman-Pearson,0.6834862385321101,0.72,0.35,0.030000000000000006,0.37500000000000006,0.0,"{""audit_thresh"": 2.5268349656066196, ""audit_fpr"": 0.030000000000000006, ""audit_budget_share"": 0.37500000000000006, ""in_sample_safety"": 0.6834862385321101, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.2,1,0.21,20,Optimized with Neyman-Pearson,0.26146788990825687,0.31,0.10333333333333333,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.183840492555329, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.26146788990825687, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.5,1,0.21,20,Optimized with Neyman-Pearson,0.6100917431192661,0.65,0.31333333333333335,0.025,0.3333333333333333,0.0,"{""audit_thresh"": 2.7295549337315848, ""audit_fpr"": 0.025, ""audit_budget_share"": 0.3333333333333333, ""in_sample_safety"": 0.6100917431192661, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
3,1.8,1,0.21,20,Naive single monitor,0.7431192660550459,0.8,0.3933333333333333,0.039473684210526314,0.43859649122807015,0.0,"{""a_m"": 5.800224268043031}"
3,1.9,1,0.21,20,Naive single monitor,0.7798165137614679,0.82,0.45666666666666667,0.04473684210526316,0.4709141274238227,0.0,"{""a_m"": 5.599968560758193}"
3,2.0,1,0.21,20,Naive single monitor,0.8211009174311926,0.84,0.48,0.05,0.5,0.0,"{""a_m"": 5.400019530229942}"
4,1.2,1,0.21,20,Naive single monitor,0.0963302752293578,0.14,0.043333333333333335,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
4,1.1,1,0.21,20,Naive single monitor,0.03669724770642202,0.02,0.01,0.0043859649122807015,0.07974481658692184,0.0,"{""a_m"": 8.199932722137472}"
4,1.3,1,0.21,20,Naive single monitor,0.21100917431192662,0.3,0.10333333333333333,0.014912280701754385,0.2294197031039136,0.0,"{""a_m"": 7.599907825928483}"
4,1.4,1,0.21,20,Naive single monitor,0.3944954128440367,0.45,0.17666666666666667,0.01929824561403509,0.27568922305764415,0.0,"{""a_m"": 7.199929593499573}"
4,1.5,1,0.21,20,Naive single monitor,0.46788990825688076,0.54,0.21,0.02456140350877193,0.32748538011695905,0.0,"{""a_m"": 6.999925649036238}"
4,1.6,1,0.21,20,Naive single monitor,0.6238532110091743,0.71,0.31666666666666665,0.02982456140350877,0.3728070175438596,0.0,"{""a_m"": 6.400063490637535}"
4,1.9,1,0.21,20,Naive single monitor,0.7660550458715596,0.85,0.45666666666666667,0.04473684210526316,0.4709141274238227,0.0,"{""a_m"": 5.599968560758193}"
4,1.7,1,0.21,20,Naive single monitor,0.6651376146788991,0.72,0.35,0.034210526315789476,0.40247678018575855,0.0,"{""a_m"": 6.200077084878585}"
4,1.8,1,0.21,20,Naive single monitor,0.7339449541284404,0.82,0.3933333333333333,0.039473684210526314,0.43859649122807015,0.0,"{""a_m"": 5.800224268043031}"
4,2.0,1,0.21,20,Naive single monitor,0.8073394495412844,0.87,0.48,0.05,0.5,0.0,"{""a_m"": 5.400019530229942}"
5,1.1,1,0.21,20,Naive single monitor,0.027522935779816515,0.04,0.01,0.0043859649122807015,0.07974481658692184,0.0,"{""a_m"": 8.199932722137472}"
5,1.3,1,0.21,20,Naive single monitor,0.24770642201834864,0.22,0.10333333333333333,0.014912280701754385,0.2294197031039136,0.0,"{""a_m"": 7.599907825928483}"
5,1.2,1,0.21,20,Naive single monitor,0.10550458715596331,0.12,0.043333333333333335,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
5,1.4,1,0.21,20,Naive single monitor,0.41743119266055045,0.4,0.17666666666666667,0.01929824561403509,0.27568922305764415,0.0,"{""a_m"": 7.199929593499573}"
5,1.5,1,0.21,20,Naive single monitor,0.5045871559633027,0.46,0.21,0.02456140350877193,0.32748538011695905,0.0,"{""a_m"": 6.999925649036238}"
5,1.6,1,0.21,20,Naive single monitor,0.6697247706422018,0.61,0.31666666666666665,0.02982456140350877,0.3728070175438596,0.0,"{""a_m"": 6.400063490637535}"
5,1.7,1,0.21,20,Naive single monitor,0.6880733944954128,0.67,0.35,0.034210526315789476,0.40247678018575855,0.0,"{""a_m"": 6.200077084878585}"
5,1.8,1,0.21,20,Naive single monitor,0.7568807339449541,0.77,0.3933333333333333,0.039473684210526314,0.43859649122807015,0.0,"{""a_m"": 5.800224268043031}"
5,1.9,1,0.21,20,Naive single monitor,0.7981651376146789,0.78,0.45666666666666667,0.04473684210526316,0.4709141274238227,0.0,"{""a_m"": 5.599968560758193}"
5,2.0,1,0.21,20,Naive single monitor,0.8348623853211009,0.81,0.48,0.05,0.5,0.0,"{""a_m"": 5.400019530229942}"
6,1.1,1,0.21,20,Naive single monitor,0.03211009174311927,0.03,0.01,0.0043859649122807015,0.07974481658692184,0.0,"{""a_m"": 8.199932722137472}"
6,1.2,1,0.21,20,Naive single monitor,0.11467889908256881,0.1,0.043333333333333335,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
6,1.4,1,0.21,20,Naive single monitor,0.41743119266055045,0.4,0.17666666666666667,0.01929824561403509,0.27568922305764415,0.0,"{""a_m"": 7.199929593499573}"
6,1.3,1,0.21,20,Naive single monitor,0.24770642201834864,0.22,0.10333333333333333,0.014912280701754385,0.2294197031039136,0.0,"{""a_m"": 7.599907825928483}"
6,1.6,1,0.21,20,Naive single monitor,0.6651376146788991,0.62,0.31666666666666665,0.02982456140350877,0.3728070175438596,0.0,"{""a_m"": 6.400063490637535}"
6,1.7,1,0.21,20,Naive single monitor,0.6926605504587156,0.66,0.35,0.034210526315789476,0.40247678018575855,0.0,"{""a_m"": 6.200077084878585}"
6,2.0,1,0.21,20,Naive single monitor,0.8394495412844036,0.8,0.48,0.05,0.5,0.0,"{""a_m"": 5.400019530229942}"
6,1.5,1,0.21,20,Naive single monitor,0.4908256880733945,0.49,0.21,0.02456140350877193,0.32748538011695905,0.0,"{""a_m"": 6.999925649036238}"
