seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
-1,2.75,1,0.21,20,Two monitors always,0.89937106918239,0.89937106918239,0.5933333333333334,0.07631578947368421,0.5550239234449761,1.0,"{""audit_thresh"": 0.14683956570896184, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.07631578947368421}"
1,1.5,1,0.21,20,Two monitors always,0.591743119266055,0.63,0.24666666666666667,0.014035087719298246,0.1871345029239766,1.0,"{""audit_thresh"": 2.573844589880421, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.014035087719298246}"
2,0.25,1,0.21,20,Two monitors always,0.0,0.0,0.0,0.0,0.0,0.0,"{""audit_thresh"": Infinity, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0}"
-1,3.0,1,0.21,20,Two monitors always,0.9182389937106918,0.9182389937106918,0.6166666666666667,0.08947368421052632,0.5964912280701754,1.0,"{""audit_thresh"": -0.2637604184790767, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.08947368421052632}"
-1,1.5,1,0.21,20,Neyman-Pearson Beta,0.6809186069671577,0.6809186069671577,0.39318226842636533,0.0645547767516014,0.8607303566880186,0.0,"{""a_m"": 0.620740195645201, ""p_m"": 0.9947831665141552, ""a_s"": 0.005216833485844785, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.5,1,0.21,20,Neyman-Pearson Beta,0.6714477615182607,0.7015650500457534,0.39318226842636533,0.0645547767516014,0.8607303566880186,0.0,"{""a_m"": 0.6312257204924618, ""p_m"": 0.9947831665141552, ""a_s"": 0.005216833485844785, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.0,1,0.21,20,Two monitors always,0.789308176100629,0.789308176100629,0.4533333333333333,0.039473684210526314,0.39473684210526316,1.0,"{""audit_thresh"": 1.6788385425698937, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.039473684210526314}"
1,1.5,1,0.21,20,Neyman-Pearson Alpha,0.6483336453847595,0.6456122448979592,0.3228061224489796,0.031377551020408165,0.4183673469387756,0.0,"{""a_m"": 2.2867782181620058, ""p_m"": 0.8724489795918368, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,3.0,1,0.21,20,Neyman-Pearson Beta,0.7861701421320173,0.7861701421320173,0.5366810109078151,0.13950032506733548,0.9300021671155698,0.0,"{""a_m"": -0.11058974381372177, ""p_m"": 0.9999690412061545, ""a_s"": 3.09587938455147e-05, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.25,1,0.21,20,Neyman-Pearson Beta,0.7299014594549994,0.7299014594549994,0.4640114310533745,0.10201326712930509,0.9067845967049339,0.0,"{""a_m"": 0.25527629400743096, ""p_m"": 0.9987364638756997, ""a_s"": 0.0012635361243003018, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.0,1,0.21,20,Neyman-Pearson Beta,0.622435204542685,0.6096256684491979,0.3179230636536139,0.03967569432465068,0.7935138864930136,0.0,"{""a_m"": 1.0511408143802279, ""p_m"": 0.9832672071761256, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.75,1,0.21,20,Two monitors always,0.7018348623853211,0.73,0.34,0.02631578947368421,0.3007518796992481,1.0,"{""audit_thresh"": 2.1859221498847874, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.02631578947368421}"
-1,2.5,1,0.21,20,Neyman-Pearson Beta,0.7454182853428801,0.7454182853428801,0.4736130176447601,0.11450557598468972,0.9160446078775177,0.0,"{""a_m"": 0.2551520643609697, ""p_m"": 0.9994689538390631, ""a_s"": 0.0005310461609369099, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.75,1,0.21,20,Neyman-Pearson Beta,0.6951971006943594,0.6951971006943594,0.40711122638156433,0.07700786720843768,0.8800899109535735,0.0,"{""a_m"": 0.6205701077044976, ""p_m"": 0.9992507420535433, ""a_s"": 0.0007492579464567495, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.75,1,0.21,20,Neyman-Pearson Beta,0.7737643755683933,0.7737643755683933,0.5303725496173897,0.1270083229169842,0.9236968939417032,0.0,"{""a_m"": 0.25492627871074036, ""p_m"": 0.9992073412395964, ""a_s"": 0.0007926587604035751, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,0.75,1,0.21,20,Neyman-Pearson Beta,0.5740854299625516,0.5906640401080953,0.24788677288154098,0.02701700590520728,0.7204534908055275,0.0,"{""a_m"": 1.5564901561562285, ""p_m"": 0.9983803899802554, ""a_s"": 0.001619610019744644, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.0,1,0.21,20,Two monitors always,0.7889908256880734,0.8,0.45,0.039473684210526314,0.39473684210526316,1.0,"{""audit_thresh"": 1.7562244537383567, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.039473684210526314}"
1,2.25,1,0.21,20,Neyman-Pearson Alpha,0.880998588567396,0.8403550295857988,0.5310428994082841,0.06261094674556222,0.556541748849442,0.0,"{""a_m"": 1.0703003789929315, ""p_m"": 0.9977810650887573, ""a_s"": 0.002218934911242698, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.75,1,0.21,20,Neyman-Pearson Beta,0.692890826983544,0.700224777383937,0.40711122638156433,0.07700786720843768,0.8800899109535735,0.0,"{""a_m"": 0.6310575236574545, ""p_m"": 0.9992507420535433, ""a_s"": 0.0007492579464567495, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,0.5,1,0.21,20,Two monitors always,0.0,0.0,0.0,0.0,0.0,0.0,"{""audit_thresh"": Infinity, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0}"
1,2.0,1,0.21,20,Neyman-Pearson Alpha,0.8321499800558435,0.8128695652173912,0.48243478260869566,0.05043478260869565,0.5043478260869565,0.0,"{""a_m"": 1.4510564360076244, ""p_m"": 0.9913043478260869, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.25,1,0.21,20,Neyman-Pearson Beta,0.662219214316447,0.6318189436049272,0.35982933437613474,0.05205161866986955,0.8328258987179128,0.0,"{""a_m"": 1.0509016210888609, ""p_m"": 0.9950839362028994, ""a_s"": 0.004916063797100634, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.75,1,0.21,20,Neyman-Pearson Alpha,0.9042297845103477,0.8906395348837209,0.5923837209302325,0.08779069767441862,0.6384778012684991,0.0,"{""a_m"": 0.13001388513345802, ""p_m"": 0.9941860465116279, ""a_s"": 0.005813953488372103, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.75,1,0.21,20,Two monitors always,0.9128440366972477,0.89,0.5933333333333334,0.07631578947368421,0.5550239234449761,1.0,"{""audit_thresh"": 0.23145993732319958, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.07631578947368421}"
1,2.5,1,0.21,20,Two monitors always,0.8944954128440367,0.86,0.5733333333333334,0.06403508771929825,0.512280701754386,1.0,"{""audit_thresh"": 0.5405965288345209, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.06403508771929825}"
2,0.25,1,0.21,20,Neyman-Pearson Alpha,0.1113906571803033,0.10033163265306122,0.053801020408163265,0.005229591836734694,0.41836734693877553,0.0,"{""a_m"": 2.206828878365382, ""p_m"": 0.14540816326530612, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,0.75,1,0.21,20,Two monitors always,0.0,0.0,0.0,0.0,0.0,0.0,"{""audit_thresh"": Infinity, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0}"
1,2.5,1,0.21,20,Neyman-Pearson Beta,0.7386709616108872,0.7601274510786249,0.4736130176447601,0.11450557598468972,0.9160446078775177,0.0,"{""a_m"": 0.27091235354305976, ""p_m"": 0.9994689538390631, ""a_s"": 0.0005310461609369099, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.25,1,0.21,20,Neyman-Pearson Beta,0.7159556845858103,0.7603032486698321,0.4640114310533745,0.10201326712930509,0.9067845967049339,0.0,"{""a_m"": 0.27103440116715327, ""p_m"": 0.9987364638756997, ""a_s"": 0.0012635361243003018, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.0,1,0.21,20,Neyman-Pearson Beta,0.711017624089,0.72000818689512,0.43334990204964774,0.08950030700856708,0.8950030700856708,0.0,"{""a_m"": 0.6307822956571147, ""p_m"": 0.999970761088857, ""a_s"": 2.9238911143036894e-05, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.5,1,0.21,20,Neyman-Pearson Alpha,0.89051195038737,0.8707128614157528,0.5590977068793619,0.07527417746759721,0.6021934197407777,0.0,"{""a_m"": 0.6190245214170789, ""p_m"": 0.9945164506480558, ""a_s"": 0.0054835493519441725, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,3.0,1,0.21,20,Neyman-Pearson Alpha,0.9091939912473878,0.9010214504596528,0.6106843718079673,0.10051072522982625,0.670071501532175,0.0,"{""a_m"": -0.29294072811444577, ""p_m"": 0.989785495403473, ""a_s"": 0.010214504596526952, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,0.5,1,0.21,20,Neyman-Pearson Alpha,0.2227813143606066,0.20066326530612244,0.10760204081632653,0.010459183673469388,0.41836734693877553,0.0,"{""a_m"": 2.206828878365382, ""p_m"": 0.29081632653061223, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,2.75,1,0.21,20,Neyman-Pearson Beta,0.7662404843889017,0.7901664583396848,0.5303725496173897,0.1270083229169842,0.9236968939417032,0.0,"{""a_m"": 0.270690534021968, ""p_m"": 0.9992073412395964, ""a_s"": 0.0007926587604035751, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.0,1,0.21,20,Two monitors always,0.0,0.0,0.0,0.0,0.0,0.0,"{""audit_thresh"": Infinity, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.40762165792668253, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0}"
