seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
433,13.8,1,0.21,1280,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.8949911009407577,0.0,"{""a_m"": 7.800106661451009}"
429,2.6,1,0.21,160,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.01,0.6153846153846154,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.6153846153846154, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,13.8,1,0.21,1280,Neyman-Pearson Stochastic,0.29303419516263557,0.2383636363636364,0.10036363636363636,0.010036363636363637,0.9309090909090909,0.0,"{""a_m"": 3.1754904769023393, ""p_m"": 0.9534545454545456, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
433,26.6,1,0.21,2560,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.9286373829310117,0.0,"{""a_m"": 7.800106661451009}"
429,1.8,1,0.21,80,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.01,0.4444444444444445,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.4444444444444445, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
429,4.2,1,0.21,320,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.01,0.7619047619047619,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.7619047619047619, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,1.1,1,0.21,10,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.08771929824561403,0.0,"{""a_m"": 7.800106661451009}"
429,1.1,1,0.21,10,Neyman-Pearson Stochastic,0.6240366972477064,0.5548,0.4666666666666667,0.034,0.3090909090909091,0.0,"{""a_m"": 1.6176959035136793, ""p_m"": 0.76, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
429,1.2,1,0.21,20,Neyman-Pearson Stochastic,0.5282718592023965,0.4955510204081632,0.3795918367346939,0.02510204081632653,0.41836734693877553,0.0,"{""a_m"": 2.298156355808059, ""p_m"": 0.6979591836734693, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
429,7.4,1,0.21,640,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.01,0.8648648648648649,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.8648648648648649, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,1.2,1,0.21,20,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
429,1.1,1,0.21,10,Neyman-Pearson,0.23853211009174313,0.24,0.08771929824561403,0.010000000000000009,0.09090909090909098,0.0,"{""audit_thresh"": 3.2902639359486674, ""audit_fpr"": 0.010000000000000009, ""audit_budget_share"": 0.09090909090909098, ""in_sample_safety"": 0.23853211009174313, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
434,1.4,1,0.21,40,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.27568922305764415,0.0,"{""a_m"": 7.800106661451009}"
434,1.8,1,0.21,80,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.4288499025341131,0.0,"{""a_m"": 7.800106661451009}"
429,1.4,1,0.21,40,Neyman-Pearson Stochastic,0.4551814918228958,0.40246956521739125,0.3043478260869565,0.017652173913043474,0.5043478260869564,0.0,"{""a_m"": 2.804458243586765, ""p_m"": 0.6939130434782608, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
